MOTHER_01_A_Q9_001,My love... My love... Why did you have to leave us...?,Mi amor... Mi amor... ¿Por qué tuviste que dejarnos...?,,,,,,
MOTHER_01_A_Q9_002,I... I'm so sorry,Yo... Lo siento tanto…,,,,,,
MOTHER_01_D_Q1,Are you okay?,¿Está bien?,,,,,,
MOTHER_01_D_Q1_001,"Yes, daughter. Thank you","Sí, hija. Gracias…",,,,,,
MOTHER_01_D_Q1_002,It's just that... I was remembering the day he left us,Es que... Me estaba acordando del día en que nos dejó,,,,,,
MOTHER_01_D_Q1_003,Yo... No soy un ángel...,Me sostuvo la mano... Hasta el final,,,,,,
MOTHER_01_D_Q1_004,He never let go of me,Nunca me soltó…,,,,,,
MOTHER_01_D_Q1_005,Not because he was scared,No porque él tuviese miedo…,,,,,,
MOTHER_01_D_Q1_006,He only thought about comforting me...,Él solo pensaba en reconfortarme a mí…,,,,,,
MOTHER_01_D_Q1_007,Until his last breath,Hasta su último aliento,,,,,,
MOTHER_01_D_Q1_008,"And I, meanwhile...","Y yo, mientras tanto…",,,,,,
MOTHER_01_D_Q1_009,I...,Yo...,,,,,,
give_pills_sarah,"Sarah, here… Maybe this will ease you a little (give tranquilizer pills)","Sarah, toma… Quizá esto te calme un poco (dar bote de tranquilizantes)",,,,,,
npc_thanks_sarah,Oh… Thank you. I didn’t realize how much I needed this until now,Oh… Gracias. No sabía cuánto lo necesitaba hasta ahora,,,,,,
,,,,,,,,
SKYLER_WELLCOME_A_01,You... I know you... You were... You were there... Leave me. Go,Tú... Yo te conozco... Tú estuviste... Tú... Estuviste ahí... Déjame. Vete,,,,,,
SKYLER_WELLCOME_A_02,"Go. Go, please","Vete. Vete, por favor…",,,,,,
SKYLER_WELLCOME_A_03,You were there. You didn't do anything either,Tú estuviste ahí. Tu tampoco hiciste nada…,,,,,,
SKYLER_WELLCOME_A_04,It's your fault. Just like all of theirs,Tú tienes la culpa. Igual que todos ellos.,,,,,,
SKYLER_WELLCOME_A_05,Where is he... Where is he... What did you do with him. You took him,Donde está... Dónde está.. Que hiciste con él. Tú te lo llevaste,,,,,,
SKYLER_WELLCOME_B_01,You... ,Tú…,,,,,,
SKYLER_WELLCOME_B_02,What are you coming for?,¿A qué vienes?,,,,,,
SKYLER_WELLCOME_B_03,Where is...?,¿Dónde está...?,,,,,,
SKYLER_WELLCOME_C_01,Thanks for coming back. Good thing I have a friend here,Gracias por volver. Menos mal que tengo una amiga aquí…,,,,,,
SKYLER_WELLCOME_C_02,"Hello, how are you? Have you seen my little one?","Hola, ¿Como estás? ¿Has visto a mi pequeño?",,,,,,
SKYLER_WELLCOME_C_03,Hello. You're looking very pretty today,Hola. Hoy estás muy guapa…,,,,,,
SKYLER_01_A_Q1,Hello... who are you?,Hola... ¿Quién eres?,,,,,,
SKYLER_01_A_Q1_001,...,…,,,,,,
SKYLER_01_A_Q1_002,You...,Tú…,,,,,,
SKYLER_01_A_Q1_003,I... I know you...,Te... Conozco…,,,,,,
SKYLER_01_B_Q1,Do we know each other?,¿Nos conocemos?,,,,,,
SKYLER_01_B_Q1_001,... You were there...,... Tú estuviste allí…,,,,,,
SKYLER_01_B_Q1_002,And you don't remember me?,¿Y no me recuerdas?,,,,,,
SKYLER_01_B_Q1_003,My name is Skyler,Me llamo Skyler.,,,,,,
SKYLER_01_B_Q1_004,You have to remember me,Tú me tienes que recordar…,,,,,,
SKYLER_01_A_Q2,What's wrong?,¿Qué te ocurre?,,,,,,
SKYLER_01_A_Q2_001,What are you saying?,¿Qué dices?,,,,,,
SKYLER_01_A_Q2_002,You already know!,¡Tú ya lo sabes!,,,,,,
SKYLER_01_A_Q2_003,You were there!,¡Tú estabas allí!,,,,,,
SKYLER_01_A_Q2_004,Why didn't you stop him!?,¿Por qué no lo detuviste?,,,,,,
SKYLER_01_A_Q2_005,Why didn't you stop him...?,¿Por qué no lo detuviste...?,,,,,,
SKYLER_01_A_Q2_006,Where is he now?,¿Dónde está ahora?,,,,,,
SKYLER_01_A_Q2_007,You must know where he is!,¡Tú tienes que saber donde está!,,,,,,
SKYLER_01_A_Q2_008,Where is he?,¿Dónde está?,,,,,,
SKYLER_01_A_Q2_009,He has to be somewhere,Tiene que estar en alguna parte,,,,,,
SKYLER_01_C_Q1,"No... I don't know. Is he here, in the asylum?","No... No lo sé. ¿Está aquí, en el asilo?",,,,,,
SKYLER_01_C_Q1_001,Yes. He has to be,Sí. Tiene que estar.,,,,,,
SKYLER_01_C_Q1_002,He has to be here,Tiene que estar aquí,,,,,,
SKYLER_01_C_Q1_003,"I hear him call me, crying, at night","Le oigo llamarme, llorando, por las noches",,,,,,
SKYLER_01_C_Q1_004,He has to be here,Tiene que estar aquí,,,,,,
SKYLER_01_A_Q3,I have your medication,Tengo tu medicación,,,,,,
SKYLER_01_A_Q3_001,More...?,¿Más...?,,,,,,
SKYLER_01_A_Q3_002,More medication?,¿Más medicación?,,,,,,
SKYLER_01_A_Q3_003,You already gave me medication,Ya me disteis medicación,,,,,,
SKYLER_01_A_Q3_004,You gave it to me...,Me la disteis vosotros…,,,,,,
SKYLER_01_A_Q4,"Please, Skyler, take your medication","Por favor, Skyler, tómate tu medicación",,,,,,
SKYLER_01_A_Q4_001,Yes... Yes...,Sí... Sí...,,,,,,
SKYLER_01_A_Q4_002,Whatever you ask me...,Lo que tú me pidas…,,,,,,
SKYLER_01_A_Q5,I think I've found him,Creo que le he encontrado.,,,,,,
SKYLER_01_A_Q5_001,Is he...?,¿Es...?,,,,,,
SKYLER_01_A_Q5_002,Really?,¿De verdad?,,,,,,
SKYLER_01_A_Q5_003,Was it really him?,¿De verdad era él?,,,,,,
SKYLER_01_A_Q5_004,Are you sure?,¿Estás segura?,,,,,,
SKYLER_01_D_Q1,I think so,Eso creo…,,,,,,
SKYLER_01_D_Q1_001,At last...,Por fin…,,,,,,
SKYLER_01_D_Q1_002,I finally know he's okay,Por fin sé que está bien…,,,,,,
SKYLER_01_D_Q1_003,Does he know...?,¿Sabe él...?,,,,,,
SKYLER_01_D_Q1_004,Does he know I'm here?,¿Sabe él que estoy aquí?,,,,,,
SKYLER_01_D_Q1_005,Why doesn't he come to see me?,¿Por qué no viene a verme?,,,,,,
SKYLER_01_D_Q2,No... He doesn't seem to know who you are...,No... No parece que sepa quién eres…,,,,,,
SKYLER_01_D_Q2_001,Poor thing...,Pobre…,,,,,,
SKYLER_01_D_Q2_002,Poor angel...,Pobre ángel…,,,,,,
SKYLER_01_D_Q2_003,...,…,,,,,,
SKYLER_01_D_Q2_004,"Please, take this to him","Por favor, llévale esto",,,,,,
SKYLER_01_D_Q2_005,Please,Por favor,,,,,,
SKYLER_01_D_Q2_006,I bought it... For him,Se lo compré... Para él,,,,,,
SKYLER_01_D_Q2_007,At first,Al principio,,,,,,
SKYLER_01_D_Q2_008,"I said I was going out, and I went alone to the village","Dije que iba a salir, y fui yo sola al pueblo",,,,,,
SKYLER_01_D_Q2_009,It was raining that day,Llovía aquel día,,,,,,
SKYLER_01_D_Q2_010,And I bought it for him,Y se lo compré,,,,,,
SKYLER_01_D_Q2_011,I bought it... For him...,Se lo compré... Para él…,,,,,,
SKYLER_01_D_Q2_012,I...,Yo...,,,,,,
SKYLER_01_A_Q6,What happened with your mother?,¿Qué ocurrió con tu madre?,,,,,,
SKYLER_01_A_Q6_001,Mom...,Mamá…,,,,,,
SKYLER_01_A_Q6_002,It wasn't her fault,No fue culpa suya,,,,,,
SKYLER_01_A_Q6_003,I should have... Talked to her,Yo debí... Hablar con ella,,,,,,
SKYLER_01_A_Q6_004,But aunt Amelia...,La tía Amelia…,,,,,,
SKYLER_01_A_Q6_005,I shouldn't have told her,No debí contárselo a ella,,,,,,
SKYLER_01_A_Q6_006,But dad was gone...,Pero papá ya no estaba…,,,,,,
SKYLER_01_A_Q6_007,And grandpa...,Y el abuelo…,,,,,,
SKYLER_01_A_Q6_008,...,…,,,,,,
SKYLER_01_A_Q6_009,What have I done?,¿Qué he hecho?,,,,,,
SKYLER_01_A_Q7,I already gave him... The onesie...,Ya le di... El body…,,,,,,
SKYLER_01_A_Q7_001,And... And what?,¿Y... Y qué?,,,,,,
SKYLER_01_A_Q7_002,What did he think?,¿Qué le pareció?,,,,,,
SKYLER_01_A_Q7_003,Did it fit?,¿Le quedaba bien?,,,,,,
SKYLER_01_E_Q1,I think he's... Too big to wear something like that,Creo que él es... Demasiado grande para ponerse algo así,,,,,,
SKYLER_01_E_Q1_001,But...,Pero…,,,,,,
SKYLER_01_E_Q1_002,That can't be...,Eso no puede ser…,,,,,,
SKYLER_01_E_Q1_003,I bought it for him...,Yo lo compré para él…,,,,,,
SKYLER_01_E_Q2,Skyler... Who is 'he'?,Skyler... ¿Quién es “él”?,,,,,,
SKYLER_01_E_Q2_001,What...?,¿C-cómo...?,,,,,,
SKYLER_01_E_Q2_002,"What do you mean, who is it?",¿Cómo que quién es?,,,,,,
SKYLER_01_E_Q2_003,He has to have my eyes,Tiene que tener mis ojos,,,,,,
SKYLER_01_E_Q2_004,And my hair,Y mi pelo,,,,,,
SKYLER_01_E_Q2_005,You know it,Tú lo sabes,,,,,,
SKYLER_01_E_Q2_006,You were there,Tú estuviste ahí,,,,,,
SKYLER_01_E_Q2_007,You saw him,Tú le viste,,,,,,
SKYLER_01_E_Q2_008,And you've seen him now,Y le has visto ahora…,,,,,,
SKYLER_01_E_Q3,"Forgive me, Skyler... I didn't know...","Perdona, Skyler... No lo sabía",,,,,,
SKYLER_01_E_Q3_001,What has he told you?,¿Qué te ha dicho?,,,,,,
SKYLER_01_E_Q3_002,Why doesn't he come to see me?,¿Por qué no viene a verme?,,,,,,
SKYLER_01_E_Q4,"Skyler, I don't think he knows who you are...","Skyler, no creo que sepa quién eres tú…",,,,,,
SKYLER_01_E_Q4_001,No...,No...,,,,,,
SKYLER_01_E_Q4_002,It can't be,No puede ser,,,,,,
SKYLER_01_E_Q4_003,You have to bring him to me,Tienes que traerle conmigo,,,,,,
SKYLER_01_E_Q4_004,He has to be with me,Tiene que estar conmigo,,,,,,
SKYLER_01_E_Q4_005,"He has to be here, with me","Tiene que estar aquí, conmigo",,,,,,
SKYLER_01_E_Q4_006,Please,Por favor…,,,,,,
SKYLER_01_A_Q8,Skyler... He didn't want to come,Skyler... No ha querido venir…,,,,,,
SKYLER_01_A_Q8_001,No...,No...,,,,,,
SKYLER_01_A_Q8_002,No...,No...,,,,,,
SKYLER_01_A_Q8_003,It's my fault,Es culpa mía,,,,,,
SKYLER_01_A_Q8_004,I should have told mom,Se lo tenía que haber contado a mamá,,,,,,
SKYLER_01_A_Q8_005,But I told Aunt Amelia...,Pero se lo conté a la tía Amelia…,,,,,,
SKYLER_01_A_Q8_006,It's my fault,Es culpa mía,,,,,,
SKYLER_01_A_Q8_007,I wanted this,Yo quise esto,,,,,,
SKYLER_01_A_Q8_008,It's all my fault,Es todo por mi culpa,,,,,,
SKYLER_01_A_Q8_009,If dad had been with me...,Si papá hubiese estado conmigo…,,,,,,
SKYLER_01_A_Q8_010,None of this would have happened,Nada de esto habría pasado,,,,,,
SKYLER_01_A_Q8_011,"Dad, please forgive me...","Papá, por favor, perdóname…",,,,,,
SKYLER_01_A_Q8_012,Grandpa...,Abuelo…,,,,,,
SKYLER_01_A_Q8_013,It's all my fault,Es todo por mi culpa,,,,,,
SKYLER_01_A_Q9,"Skyler, there's someone who wants to meet you","Skyler, hay alguien que quiere conocerte…",,,,,,
SKYLER_01_A_Q9_001,No...,No...,,,,,,
SKYLER_01_A_Q9_002,It can't be,No puede ser,,,,,,
SKYLER_01_A_Q9_003,Do you mean it?,¿Lo dices de verdad?,,,,,,
SKYLER_01_A_Q9_004,Do you mean it?,¿Lo dices de verdad?,,,,,,
SKYLER_01_A_Q9_005,Please,Por favor…,,,,,,
SKYLER_01_A_Q9_006,Please...,Por favor…,,,,,,
SKYLER_01_A_Q9_007,I need to see him,Necesito verle…,,,,,,
SKYLER_01_A_Q9_008,I need to have him in my arms,Necesito tenerle en mis brazos…,,,,,,
SKYLER_01_F_Q1,"You just have to call him, Skyler... He needs a name","Solo tienes que llamarle, Skyler… Necesita un nombre",,,,,,
SKYLER_01_F_Q1_001,A name?,Un nombre…,,,,,,
SKYLER_01_F_Q1_002,A name... Tobias,Tobías,,,,,,
SKYLER_01_F_Q1_003,Of course,Por supuesto,,,,,,
SKYLER_01_F_Q1_004,It can only be Tobias,Solo puede ser Tobías,,,,,,
SKYLER_01_F_Q1_005,Go tell him,Ve a decírselo,,,,,,
SKYLER_01_F_Q1_006,I'll call him,Yo le llamaré,,,,,,
SKYLER_01_F_Q1_007,"Please, go tell him","Por favor, ve a decírselo",,,,,,
SKYLER_FINAL,Tobias...,Tobías…,,,,,,
SKYLER_FINAL_01,Dady...,Papá…,,,,,,
SKYLER_FINAL_02,Thank you...,Gracias…,,,,,,
SKYLER_UNTI_Q_,"Skyler, I need to know who the father is","Skyler, necesito saber quién es el padre…",,,,,,
SKYLER_UNTI_Q_001,I...,Yo...,,,,,,
SKYLER_UNTI_Q_002,It was an accident,Fue un accidente,,,,,,
SKYLER_UNTI_Q_003,It was at Trevor's house,Fue en casa de Trevor,,,,,,
SKYLER_UNTI_Q_004,I just... Just wanted to stop crying,Yo solo... Solo quería dejar de llorar,,,,,,
SKYLER_UNTI_Q_005,I drank too much,Bebí demasiado,,,,,,
SKYLER_UNTI_Q_006,And I tried that thing they brought...,Y probé eso que llevaron...,,,,,,
SKYLER_UNTI_Q_007,I don't remember much else,No recuerdo mucho más,,,,,,
SKYLER_UNTI_Q_008,I should never have gone,Nunca debí haber ido,,,,,,
SKYLER_UNTI_Q_009,It was my fault,Fue culpa mía,,,,,,
SKYLER_UNTI_Q_010,"My friend, Meg, said I ended up with a guy","Mi amiga, Meg, dijo que me quedé con un chico",,,,,,
SKYLER_UNTI_Q_011,Steve,Steve,,,,,,
SKYLER_UNTI_Q_012,It must have been there...,Debió de ser ahí…,,,,,,
SKYLER_PHOTO_,Look what I've brought you (give photo),Mira lo que te he traido (dar foto),,,,,,
SKYLER_PHOTO_001,Dad?,Papá…,,,,,,
SKYLER_PHOTO_002,"I'm sorry, Dady...","Lo siento, papá…",,,,,,
SKYLER_PHOTO_003,Why did you leave...?,¿Por qué te fuiste...?,,,,,,
SKYLER_PHOTO_004,Why didn't you stay with us...?,¿Por qué no te quedaste con nosotros...?,,,,,,
SKYLER_PHOTO_005,Thank you for the photo...,Gracias por la foto…,,,,,,
SKYLER_PHOTO_006,I miss him so much...,Le echo tanto de menos…,,,,,,
SKYLER_PHOTO_007,Dad...,Papá…,,,,,,
give_pills_skyler,"Skyler, I thought these pills might help you calm down (give tranquilizer pills)","Skyler, pensé que estas pastillas podrían ayudarte a tranquilizarte (dar bote de tranquilizantes)",,,,,,
npc_thanks_skyler,For me…? Thank you. Maybe it’ll help me calm down...,¿Para mí…? Gracias. Quizá me calme un poco,,,,,,
,,,,,,,,
VECINO_WELLCOME_A_,"Well, well... And who's this hottie?","Bueno, bueno... ¿Y este bombón?",,,,,,
VECINO_WELLCOME_A_001,"Don't tell me you're the new one, ha ha ha!","No me digas que tú eres la nueva, ¡ja, ja, ja!",,,,,,
VECINO_WELLCOME_A_002,But what luck for me,Pero qué suerte la mía,,,,,,
VECINO_WELLCOME_A_003,Looks like I'm going to have a good time after all,Si me lo voy a pasar bien y todo,,,,,,
VECINO_WELLCOME_A_004,"The other nurse had a nice pair of melons, but those little hips of yours...","La otra enfermera tenía un buen par de melones, pero esas caderitas que te gastas…",,,,,,
VECINO_WELLCOME_A_005,"We're going to have such a good time, you and me... He he he...","Qué bien lo vamos a pasar tú y yo... Je, je, je…",,,,,,
VECINO_WELLCOME_B_,Look who's coming over here,Mira quién viene por aquí,,,,,,
VECINO_WELLCOME_B_001,It's the goody-two-shoes,Si es la santurrona,,,,,,
VECINO_WELLCOME_B_002,"Are you going to get on your knees now, or do I have to bring you some damn flowers?",¿Te vas a poner ya de rodillas o tengo que traerte unas putas flores?,,,,,,
VECINO_WELLCOME_B_003,But if it isn't my favorite little whore,Pero si es mi putita favorita,,,,,,
VECINO_WELLCOME_B_004,"Are you going to deign to spread your legs today, or do I have to take you to dinner?","¿Te vas a dignar a abrirte de piernas hoy, o tengo que invitarte a cenar?",,,,,,
VECINO_WELLCOME_B_005,"... Oh, yes...","... Oh, sí…",,,,,,
VECINO_WELLCOME_B_006,"What an ass you've got, brunette...","Vaya trasero que te gastas, morena…",,,,,,
VECINO_WELLCOME_C_,But if it isn't my favorite little nurse,Pero si es mi enfermerita favorita,,,,,,
VECINO_WELLCOME_C_001,"How good you look in that uniform, queen","Qué bien te ves en ese uniforme, reina",,,,,,
VECINO_WELLCOME_C_002,Let's see if we have dinner together one of these days...,A ver si cenamos juntos un día de estos…,,,,,,
VECINO_WELLCOME_C_003,Hello. Nice to see your legs around here today,Hola. Un gusto ver tus piernas por aquí hoy,,,,,,
VECINO_WELLCOME_C_004,Mmm... All this coming and going... You could stay with me for a while,Mmm… Tanto ir y venir… Podías quedarte conmigo un rato…,,,,,,
VECINO_WELLCOME_D_,Hello. Thanks... for dropping by,Hola. Gracias... Por pasarte,,,,,,
VECINO_WELLCOME_D_001,It's always a pleasure to see you,Siempre es un placer verte,,,,,,
VECINO_WELLCOME_D_002,So nice to see you,Qué gusto verte,,,,,,
VECINO_WELLCOME_D_003,Thanks for continuing to come around,Gracias por seguir viniendo por aquí,,,,,,
VECINO_WELLCOME_D_004,Hello. I already missed you. Don't get me wrong... It's just that I enjoy your company...,Hola. Ya te echaba de menos. No me malinterpretes… Es solo que me agrada tu compañía…,,,,,,
VECINO_01_A_Q1_,Your medicine...,Su medicina…,,,,,,
VECINO_01_A_Q1_001,"The only medicine I need is that pussy of yours, gorgeous","La única medicina que necesito es ese coñito tuyo, guapa",,,,,,
VECINO_01_A_Q1_002,"But anyway, bring it here. This isn't bad either","Pero bueno, trae acá. Esto tampoco está mal",,,,,,
VECINO_01_A_Q1_003,Later I'll rip off your thong,Luego ya te arrancaré el tanga,,,,,,
VECINO_01_A_Q1_004,"If you want to drug me to tie me to the bed, I can tie myself up","Si quieres drogarme para atarme a la cama, puedo atarme solito",,,,,,
VECINO_01_A_Q2_,Your medication...,Su medicación…,,,,,,
VECINO_01_A_Q2_001,This shit again?,¿Otra vez esta mierda?,,,,,,
VECINO_01_A_Q2_002,Anyway... What can you do...,En fin... Qué le vamos a hacer…,,,,,,
VECINO_01_A_Q3_,Your medication,Su medicación…,,,,,,
VECINO_01_A_Q3_001,Thanks,Gracias,,,,,,
VECINO_01_A_Q3_002,It's not bad to have a woman actually care about you,No está mal que una mujer se preocupe de verdad por uno…,,,,,,
VECINO_01_A_Q3_003,"Please, come back tomorrow","Por favor, vuelve mañana",,,,,,
VECINO_01_A_Q4_,Why are you here?,¿Por qué estás aquí?,,,,,,
VECINO_01_A_Q4_001,And why do you care?,¿Y a ti qué te importa?,,,,,,
VECINO_01_A_Q4_002,"What, do you want us to become friends first before we fuck?","¿Qué pasa, quieres que nos hagamos amigos primero antes de follar?",,,,,,
VECINO_01_A_Q4_003,I'm here because all those sons of bitches dragged me here,Estoy aquí porque me han arrastrado todos esos hijos de puta,,,,,,
VECINO_01_A_Q4_004,"I haven't killed anyone, nor touched anyone who didn't want it","Yo no he matado a nadie, ni he tocado a nadie que no lo haya querido",,,,,,
VECINO_01_A_Q4_005,Those two sows fought over my dick without me saying anything,Las dos cerdas esas se pelearon por mi polla sin que yo les dijese nada,,,,,,
VECINO_01_A_Q4_006,"And I saved that fucking old man's only son, fuck!","Y al puto carcamal ese le salvé el único hijo que le salió decente, ¡joder!",,,,,,
VECINO_01_A_Q4_007,"And now I have to be here, who knows how long...","Y ahora me toca estar aquí, quién sabe hasta cuándo…",,,,,,
VECINO_01_A_Q4_008,Looking like this...,Con estas pintas…,,,,,,
VECINO_01_A_Q4_009,And jerking off with the old photos that bastard gave me,Y cascándomela con las fotos viejas que me dio aquel hijo de puta,,,,,,
VECINO_01_A_Q5_,Do you know anything about Mr. Frank?,¿Sabes algo del señor Frank?,,,,,,
VECINO_01_A_Q5_001,The big-nose?,¿El narizotas?,,,,,,
VECINO_01_A_Q5_002,"Yes, of course I do","Sí, claro que sí",,,,,,
VECINO_01_A_Q5_003,One day he showed up at my door asking for I don't remember what,"Se presentó un día en mi puerta, vendiendo no sé qué…",,,,,,
VECINO_01_A_Q5_004,He had just moved to town,Se acababa de mudar al pueblo,,,,,,
VECINO_01_A_Q5_005,"Since he arrived... Everything started to go to shit, fuck...","Desde que llegó él... Todo empezó a torcerse, joder",,,,,,
VECINO_01_A_Q5_006,"Look, I know you won't have the best image of me...","Mira, sé que no tendrás la mejor imagen de mí…",,,,,,
VECINO_01_A_Q5_007,But I always respected Tobias and his family,Pero siempre respeté a Tobías y a su familia…,,,,,,
VECINO_01_A_Q5_008,I don't really know what happened,No sé muy bien qué pasó,,,,,,
VECINO_01_A_Q5_009,"He always came with a smile, taking an interest in everyone","Siempre venía con una sonrisa, interesándose por todos",,,,,,
VECINO_01_A_Q5_010,I started inviting him to watch the games,Le empecé a invitar a ver los partidos,,,,,,
VECINO_01_A_Q5_011,That's when he met Tobias,Ahí fue cuando conoció a Tobías…,,,,,,
VECINO_01_A_Q5_012,They never really got along,Nunca se acabaron de caer bien,,,,,,
VECINO_01_A_Q5_013,Tobias said there was something he didn't like about him,Tobías decía que había algo que no le gustaba de él,,,,,,
VECINO_01_A_Q5_014,And damn was he right,Y qué razón tenía el cabrón,,,,,,
VECINO_01_B_Q1_,Did Tobias not like Frank?,¿A Tobías no le gustaba Frank?,,,,,,
VECINO_01_B_Q1_001,Not at all,Para nada,,,,,,
VECINO_01_B_Q1_002,Tobias had a special eye for people,Tobías tenía un ojo especial para la gente,,,,,,
VECINO_01_B_Q1_003,He was a much better man than me...,Él era mucho mejor hombre que yo…,,,,,,
VECINO_01_B_Q1_004,"When his health started to deteriorate, I started seeing that other degenerate more","Cuando su salud empezó a deteriorarse, empecé a verme más con ese otro degenerado…",,,,,,
VECINO_01_B_Q1_005,At first it was just jokes...,Al principio solo eran bromas…,,,,,,
VECINO_01_B_Q1_006,"But I swear that guy got into your head, fuck","Pero te juro que ese tío se te metía en la cabeza, joder",,,,,,
VECINO_01_B_Q1_007,"The first time I had a porn magazine, he gave it to me","La primera vez que tuve una revista porno, me la dio él",,,,,,
VECINO_01_B_Q1_008,With that faggot smile and those glasses...,Con esa sonrisa de maricón y esas gafitas…,,,,,,
VECINO_01_B_Q1_009,He seemed harmless,Parecía inofensivo…,,,,,,
VECINO_01_B_Q1_010,But little by little... I don't know what happened to me,Pero poco a poco... No sé qué me pasó,,,,,,
VECINO_01_B_Q2_,What did he say to you?,¿Qué te decía?,,,,,,
VECINO_01_B_Q2_001,"He started with tasteless jokes, nothing serious","Empezó con bromas de mal gusto, nada grave…",,,,,,
VECINO_01_B_Q2_002,Little by little he turned up the heat,Poco a poco fue subiendo el tono,,,,,,
VECINO_01_B_Q2_003,Like someone who puts water on to boil,Como quien pone a hervir el agua…,,,,,,
VECINO_01_B_Q2_004,He jokingly encouraged me to go to Tobias's house to 'give his wife what she needed,"Me animaba, de broma, a acercarme a casa de Tobías para “darle a su mujer lo que necesitaba""",,,,,,
VECINO_01_B_Q2_005,And to 'comfort his little sister',y para “consolar a su hermanita”,,,,,,
VECINO_01_B_Q2_006,"The first time he said it, I almost smashed his face","La primera vez que lo dijo, casi le parto la cara",,,,,,
VECINO_01_B_Q2_007,But in a week I was in bed with his sister,Pero en una semana estaba en la cama con su hermana…,,,,,,
VECINO_01_B_Q2_008,And then with his wife...,Y luego con su mujer,,,,,,
VECINO_01_B_Q2_009,Then he brought me... those photos,Luego me trajo... Aquellas fotos,,,,,,
VECINO_01_B_Q2_010,Of Skyler,De Skyler,,,,,,
VECINO_01_B_Q2_011,Of that poor girl,De esa pobre niña,,,,,,
VECINO_01_B_Q2_012,"I was her godfather, you know?","Yo era su padrino, ¿sabes?",,,,,,
VECINO_01_B_Q2_013,Do you understand what that means?,¿Entiendes lo que eso significa?,,,,,,
VECINO_01_B_Q2_014,Tobias and his mother entrusted their daughter to me if something ever happened to them,Tobías y su madre me confiaron a su hija si alguna vez les pasaba algo,,,,,,
VECINO_01_B_Q2_015,And I...,Y yo…,,,,,,
VECINO_01_B_Q3_,"Thomas, everything will be okay...","Thomas, todo está bien…",,,,,,
VECINO_01_B_Q3_001,I...,Yo...,,,,,,
VECINO_01_B_Q3_002,"Thanks, darling","Gracias, cariño",,,,,,
VECINO_01_B_Q3_003,Sorry. You don't have to pretend,Perdona. No tienes que fingir,,,,,,
VECINO_01_B_Q3_004,"I disgust you, and that's normal","Te doy asco, y es normal",,,,,,
VECINO_01_B_Q3_005,I disgust myself too,A mí también me lo doy…,,,,,,
VECINO_01_B_Q4_,Thomas... ,Thomas…,,,,,,
VECINO_01_B_Q4_001,"Please, leave me","Por favor, déjame",,,,,,
VECINO_01_B_Q4_002,It's all right,Está bien,,,,,,
VECINO_01_B_Q4_003,"Thanks to you, everything is much better","Gracias a ti, todo está mucho mejor",,,,,,
VECINO_01_B_Q4_004,Thank you...,Gracias…,,,,,,
VECINO_01_B_Q4_005,I don't deserve anyone's forgiveness,No merezco el perdón de nadie,,,,,,
VECINO_01_B_Q4_006,Nor anyone's pity,Ni la lástima de nadie…,,,,,,
VECINO_01_A_Q6_,Can I bring you something?,¿Le puedo traer algo?,,,,,,
VECINO_01_A_Q6_001,"Do I have to tell you everything, gorgeous?","¿A ti hay que decírtelo todo, guapa?",,,,,,
VECINO_01_A_Q6_002,Do you think I'm going to subsist on just these damn pills?,¿Crees que me voy a mantener solo con estas dichosas píldoras?,,,,,,
VECINO_01_A_Q6_003,"Go to the kitchen and bring me something to eat, I'm starving","Ve a la cocina y tráeme algo de comer, me muero de hambre",,,,,,
VECINO_01_A_Q6_004,"That, or feed me what's between your legs, whichever you prefer, he he he...","Eso, o dame de comer lo que tienes entre las piernas, lo que más te apetezca, je, je, je…",,,,,,
VECINO_01_A_Q7_,Here you go,Aquí tiene,,,,,,
VECINO_01_A_Q7_001,"What fucking disgust, damn it","Vaya puto asco, joder",,,,,,
VECINO_01_A_Q7_002,It'll have to do for me,Tendrá que valerme,,,,,,
VECINO_01_A_Q7_003,And what are you looking at?,¿Y tú qué miras?,,,,,,
VECINO_01_A_Q7_004,You can go with those tits of yours somewhere else,Ya te puedes ir con esas tetitas a otro puto lado,,,,,,
VECINO_01_A_Q8_,Can I bring you anything else?,¿Le puedo traer algo más?,,,,,,
VECINO_01_A_Q8_001,"But you never learn, do you?",¿Pero tú no aprendes nunca?,,,,,,
VECINO_01_A_Q8_002,"Where is my fucking food, damn it?","¿Dónde está mi puta comida, joder?",,,,,,
VECINO_01_A_Q9_,Can I bring you something today?,¿Hoy puedo traerle algo?,,,,,,
VECINO_01_A_Q9_001,"Wow, you really take an interest in me","Vaya, sí que te interesas por mí",,,,,,
VECINO_01_A_Q9_002,"If you want a fuck, you just have to ask, beautiful","Si quieres una follada, solo tienes que pedirla, preciosa",,,,,,
VECINO_01_A_Q9_003,"Don't just stand there staring, cutie","No te quedes así mirando, guapita",,,,,,
VECINO_01_A_Q9_004,I'm still hungry,Sigo teniendo hambre…,,,,,,
VECINO_01_A_Q9_005,But I'm getting tired of that shit you always bring me...,Pero ya me estoy cansando de esa mierda que me traes siempre…,,,,,,
VECINO_01_A_Q9_006,I remember when that whore Amelia made me that meat stew,Recuerdo cuando la puta de Amelia me preparaba aquel estofado de carne…,,,,,,
VECINO_01_A_Q9_007,"How good it was, damn","Qué bueno estaba, joder",,,,,,
VECINO_01_A_Q9_008,"Then I'd fuck her in the ass on the old man's bed, HA HA HA","Luego la follaba por el culo en la cama del viejo, je, je, je…",,,,,,
